id,Y18
6500,19.505148
6501,20.39873
6502,20.354017
6503,20.496788
6504,19.815592
6505,19.960545
6506,20.324915
6507,19.63923
6508,19.146471
6509,19.185434
6510,19.5345
6511,19.366999
6512,19.22288
6513,18.534271
6514,18.429462
6515,18.069923
6516,18.07993
6517,18.173914
6518,18.414618
6519,18.911709
6520,19.337624
6521,20.120077
6522,21.028326
6523,22.326326
6524,23.20348
6525,23.897516
6526,25.163713
6527,25.920286
6528,26.16013
6529,27.291203
6530,27.796898
6531,28.91512
6532,29.58186
6533,30.333536
6534,30.951876
6535,31.92651
6536,33.60716
6537,35.432648
6538,37.57483
6539,38.584576
6540,39.83401
6541,41.18201
6542,42.01854
6543,42.17156
6544,42.83704
6545,43.77765
6546,43.73702
6547,44.271088
6548,44.76762
6549,44.895935
6550,45.898083
6551,45.904243
6552,45.537712
6553,46.151398
6554,45.85059
6555,46.240196
6556,46.49635
6557,46.41418
6558,46.527252
6559,45.887863
6560,44.46958
6561,42.577206
6562,42.458733
6563,41.949257
6564,41.867104
6565,42.063057
6566,41.618362
6567,41.717575
6568,41.789803
6569,41.70316
6570,41.535507
6571,41.77727
6572,41.014637
6573,41.346916
6574,41.159405
6575,41.08291
6576,40.87843
6577,41.052612
6578,40.976913
6579,40.880287
6580,40.7432
6581,40.678127
6582,40.493702
6583,39.715847
6584,39.40505
6585,39.37163
6586,39.229595
6587,38.9442
6588,38.278934
6589,37.908085
6590,37.37121
6591,36.62177
6592,36.82296
6593,36.24125
6594,35.561638
6595,34.807262
6596,34.38561
6597,33.456505
6598,32.817287
6599,32.433846
6600,31.833378
6601,31.261372
6602,30.68457
6603,30.559029
6604,29.561539
6605,28.920103
6606,28.01531
6607,28.146603
6608,28.009623
6609,27.865698
6610,27.69698
6611,26.842789
6612,26.776575
6613,26.497599
6614,26.316269
6615,25.699524
6616,25.73965
6617,25.72434
6618,25.058449
6619,25.084627
6620,24.990126
6621,24.93015
6622,24.312883
6623,25.067932
6624,24.90776
6625,26.645515
6626,26.212463
6627,25.445026
6628,24.76985
6629,24.674866
6630,24.324036
6631,23.626368
6632,23.170597
6633,22.853022
6634,22.235113
6635,21.960575
6636,21.647114
6637,21.183126
6638,21.382277
6639,21.202454
6640,21.015837
6641,20.483913
6642,20.645247
6643,20.548246
6644,20.686333
6645,20.341785
6646,20.526966
6647,20.341078
6648,20.609304
6649,20.930365
6650,20.340073
6651,20.724943
6652,20.573046
6653,20.281435
6654,20.231209
6655,19.771685
6656,20.300825
6657,19.21042
6658,19.7322
6659,19.795267
6660,20.210533
6661,20.26692
6662,20.247643
6663,21.157211
6664,21.622902
6665,22.732286
6666,24.49283
6667,25.967382
6668,27.07091
6669,28.673557
6670,30.020538
6671,31.234688
6672,33.1178
6673,34.7126
6674,35.974762
6675,37.03761
6676,38.37871
6677,39.575165
6678,40.913536
6679,41.987934
6680,42.473152
6681,42.960003
6682,43.47796
6683,43.546574
6684,44.25282
6685,44.02776
6686,44.703747
6687,44.962776
6688,44.87577
6689,45.277794
6690,44.956917
6691,44.955555
6692,45.631157
6693,45.513832
6694,46.084705
6695,46.183235
6696,45.946163
6697,45.99303
6698,45.67493
6699,45.80168
6700,45.44296
6701,44.850746
6702,45.203373
6703,44.223938
6704,42.62798
6705,42.32017
6706,41.616383
6707,40.631783
6708,40.476055
6709,40.26823
6710,40.122875
6711,39.685444
6712,39.740883
6713,39.559544
6714,39.698822
6715,39.25656
6716,39.575523
6717,39.252754
6718,39.431976
6719,39.03657
6720,39.147427
6721,38.834637
6722,38.844967
6723,38.435757
6724,38.125175
6725,38.25033
6726,38.18767
6727,38.08873
6728,37.895035
6729,37.706192
6730,37.405075
6731,37.469296
6732,36.964523
6733,36.866352
6734,37.03531
6735,36.62163
6736,36.65446
6737,36.28402
6738,35.841705
6739,35.296978
6740,34.742325
6741,34.761543
6742,34.16999
6743,34.36343
6744,33.500954
6745,32.878975
6746,32.442074
6747,32.17344
6748,31.776962
6749,31.387856
6750,30.716328
6751,31.145714
6752,30.729773
6753,30.503922
6754,30.47038
6755,29.69004
6756,29.675964
6757,28.88311
6758,28.738365
6759,28.842394
6760,28.538147
6761,27.716156
6762,27.50016
6763,27.013119
6764,26.973785
6765,26.964117
6766,27.158674
6767,26.297241
6768,26.300896
6769,28.324808
6770,28.33745
6771,28.62754
6772,28.855267
6773,29.911217
6774,29.93003
6775,29.696207
6776,29.92828
6777,30.124165
6778,30.172651
6779,29.115314
6780,28.639603
6781,28.196924
6782,27.657244
6783,26.838287
6784,25.74485
6785,24.476412
6786,23.635311
6787,23.129215
6788,22.259298
6789,20.89014
6790,20.20933
6791,19.846893
6792,19.563099
6793,19.381224
6794,19.869638
6795,19.810923
6796,19.932241
6797,20.022215
6798,20.146349
6799,20.087553
6800,19.863403
6801,20.2103
6802,20.383753
6803,20.162685
6804,20.416687
6805,20.927603
6806,22.231104
6807,22.475416
6808,23.118332
6809,23.804949
6810,24.326666
6811,25.112385
6812,26.245014
6813,27.629168
6814,28.46767
6815,29.165878
6816,30.12714
6817,30.740335
6818,31.195581
6819,31.659712
6820,32.08401
6821,33.11243
6822,33.729717
6823,35.00009
6824,36.995697
6825,38.031162
6826,38.950165
6827,39.767433
6828,39.71232
6829,40.628975
6830,40.444057
6831,40.512535
6832,41.13026
6833,41.086273
6834,40.759113
6835,40.67271
6836,40.81176
6837,40.951824
6838,41.208374
6839,41.249935
6840,41.157936
6841,41.257816
6842,41.516144
6843,41.424458
6844,41.12521
6845,40.690887
6846,40.92452
6847,40.38089
6848,39.645847
6849,39.320595
6850,38.107895
6851,37.94949
6852,37.441547
6853,37.27204
6854,37.106434
6855,36.737362
6856,36.47101
6857,36.50582
6858,36.295853
6859,36.5909
6860,36.587276
6861,35.95532
6862,35.9727
6863,35.74662
6864,35.673996
6865,35.42074
6866,35.151993
6867,34.95235
6868,34.651386
6869,34.702354
6870,34.628166
6871,34.64836
6872,34.48927
6873,33.91926
6874,33.50762
6875,33.746895
6876,33.09029
6877,33.478523
6878,32.960888
6879,32.697388
6880,32.128
6881,32.03781
6882,31.449224
6883,31.549124
6884,30.777653
6885,30.868156
6886,30.21884
6887,30.120567
6888,30.37095
6889,29.400833
6890,28.765057
6891,28.40869
6892,27.472586
6893,26.760557
6894,27.41051
6895,26.369776
6896,25.932434
6897,25.695612
6898,25.043394
6899,24.844091
6900,24.919708
6901,24.814342
6902,24.571104
6903,24.477528
6904,24.165447
6905,24.155731
6906,23.793467
6907,23.640095
6908,23.567585
6909,23.689804
6910,23.5561
6911,23.117386
6912,22.955103
6913,24.91551
6914,24.320017
6915,24.187683
6916,24.008856
6917,23.466028
6918,22.450043
6919,21.779934
6920,21.173298
6921,20.031435
6922,19.3567
6923,20.159306
6924,19.93225
6925,20.324356
6926,21.306099
6927,21.546139
6928,21.271183
6929,21.089067
6930,20.537077
6931,20.694853
6932,20.049099
6933,19.401062
6934,19.37473
6935,19.510208
6936,19.473368
6937,20.660564
6938,20.48514
6939,21.198713
6940,20.792723
6941,20.490679
6942,21.187542
6943,21.544106
6944,21.97686
6945,21.835602
6946,21.15977
6947,20.74536
6948,20.885342
6949,21.056395
6950,21.817383
6951,22.071562
6952,22.08454
6953,22.728825
6954,23.640444
6955,24.088514
6956,24.604994
6957,25.567535
6958,26.753859
6959,26.852598
6960,26.848778
6961,27.388895
6962,28.836607
6963,28.67422
6964,29.348782
6965,30.486628
6966,30.448904
6967,31.523603
6968,31.510826
6969,33.12324
6970,34.68341
6971,36.156853
6972,36.939487
6973,37.4325
6974,37.907135
6975,38.770126
6976,39.23556
6977,39.28748
6978,39.66353
6979,39.646038
6980,39.23597
6981,40.174686
6982,40.580334
6983,39.826157
6984,39.685238
6985,39.80677
6986,40.20091
6987,40.542057
6988,39.534283
6989,39.3654
6990,36.925148
6991,37.43181
6992,37.29396
6993,36.548073
6994,36.008343
6995,37.356274
6996,36.93915
6997,36.92359
6998,36.894947
6999,37.04152
7000,37.323006
7001,36.96592
7002,37.603436
7003,37.257626
7004,36.91068
7005,36.712826
7006,36.807636
7007,36.012764
7008,36.2015
7009,35.858444
7010,36.029694
7011,35.329117
7012,35.93783
7013,35.729794
7014,35.973125
7015,36.209858
7016,35.707775
7017,35.322685
7018,35.117733
7019,34.758755
7020,33.58451
7021,33.282978
7022,33.254627
7023,33.407997
7024,33.03239
7025,32.948353
7026,32.188725
7027,31.9628
7028,31.53706
7029,30.992376
7030,30.5413
7031,30.286905
7032,29.889593
7033,29.67707
7034,28.999727
7035,28.29244
7036,27.978943
7037,27.439188
7038,26.855911
7039,26.614311
7040,25.96671
7041,25.386286
7042,25.242018
7043,24.790966
7044,24.50332
7045,24.203522
7046,24.162739
7047,23.883791
7048,23.794033
7049,24.074028
7050,23.377298
7051,23.640074
7052,23.800549
7053,23.378443
7054,23.46335
7055,23.73654
7056,23.49353
7057,24.035103
7058,23.471071
7059,23.174381
7060,22.603178
7061,22.32914
7062,21.721882
7063,21.781937
7064,21.399035
7065,20.322912
7066,19.729652
7067,19.892336
7068,19.489382
7069,19.174042
7070,19.212463
7071,18.97243
7072,19.33006
7073,19.805971
7074,20.350727
7075,20.193949
7076,20.4264
7077,20.8312
7078,20.622091
7079,20.457273
7080,20.034859
7081,19.776775
7082,19.511274
7083,19.428883
7084,19.675528
7085,19.479097
7086,19.295588
7087,19.179142
7088,18.816168
7089,18.771582
7090,18.527182
7091,18.73239
7092,18.925455
7093,19.041054
7094,19.551916
7095,20.238274
7096,20.976673
7097,21.972994
7098,23.026602
7099,24.188955
7100,25.276114
7101,26.337606
7102,27.177794
7103,27.755995
7104,28.827019
7105,29.839666
7106,30.308933
7107,31.574293
7108,32.91322
7109,33.93531
7110,35.038567
7111,35.7931
7112,36.40794
7113,37.29556
7114,38.119694
7115,38.4418
7116,38.735672
7117,39.39364
7118,39.03371
7119,39.497765
7120,39.671207
7121,39.320477
7122,39.29002
7123,39.032486
7124,39.7733
7125,39.747562
7126,40.028366
7127,40.154057
7128,39.926018
7129,39.836185
7130,39.5494
7131,38.23515
7132,37.710438
7133,37.553177
7134,37.250305
7135,36.94543
7136,36.255936
7137,36.2588
7138,35.789032
7139,35.421825
7140,36.461754
7141,35.576225
7142,35.770763
7143,35.23286
7144,34.64026
7145,34.372597
7146,34.158855
7147,34.18373
7148,34.181705
7149,33.60531
7150,33.681583
7151,33.979866
7152,34.11115
7153,33.67767
7154,33.535934
7155,33.836155
7156,34.03635
7157,33.800407
7158,33.61095
7159,33.568714
7160,33.39788
7161,33.300175
7162,33.21251
7163,32.890774
7164,32.504623
7165,32.07344
7166,31.854185
7167,31.68045
7168,31.588842
7169,31.361284
7170,31.132528
7171,30.935194
7172,30.666878
7173,30.387001
7174,29.99241
7175,29.392563
7176,28.94752
7177,28.929052
7178,28.410048
7179,27.963709
7180,27.479418
7181,27.268658
7182,26.931786
7183,26.653137
7184,26.323795
7185,26.52755
7186,26.314142
7187,26.422472
7188,26.36818
7189,26.11408
7190,26.079323
7191,25.75391
7192,25.609491
7193,25.753765
7194,25.997637
7195,26.004032
7196,26.060184
7197,25.84055
7198,25.030298
7199,24.603804
7200,24.092562
7201,26.14093
7202,26.428198
7203,26.737608
7204,27.143303
7205,27.196943
7206,27.428276
7207,28.113369
7208,29.477636
7209,29.540794
7210,29.575222
7211,29.352205
7212,28.77327
7213,28.660963
7214,28.162584
7215,27.650396
7216,27.09152
7217,26.479591
7218,26.587965
7219,26.108307
7220,25.464298
7221,25.4351
7222,25.852514
7223,25.528772
7224,25.418839
7225,25.34821
7226,24.977287
7227,25.04021
7228,25.417202
7229,25.026594
7230,24.912226
7231,24.759987
7232,24.16245
7233,23.722605
7234,23.290386
7235,23.60726
7236,23.44196
7237,23.422115
7238,23.756077
7239,23.86073
7240,24.192278
7241,24.071156
7242,24.043087
7243,24.659872
7244,25.026262
7245,25.369526
7246,26.00866
7247,27.378273
7248,28.181189
7249,29.017319
7250,29.42333
7251,30.142382
7252,30.916847
7253,31.272982
7254,31.881224
7255,31.626204
7256,31.737648
7257,31.761255
7258,31.931763
7259,32.052444
7260,31.911934
7261,32.06883
7262,32.776955
7263,32.593254
7264,32.73083
7265,32.54235
7266,32.396236
7267,31.890615
7268,31.026539
7269,30.612825
7270,30.338308
7271,29.608528
7272,29.423018
7273,29.168228
7274,28.04286
7275,27.550188
7276,27.088999
7277,26.200165
7278,25.5894
7279,24.685293
7280,23.929602
7281,23.06195
7282,22.520348
7283,21.970823
7284,21.082367
7285,20.678146
7286,20.335693
7287,20.247198
7288,20.54419
7289,21.080217
7290,21.195332
7291,21.391388
7292,22.005985
7293,22.076464
7294,22.208714
7295,22.417742
7296,22.191751
7297,22.440737
7298,22.295631
7299,22.203213
7300,22.196619
7301,22.32624
7302,22.452848
7303,22.61676
7304,22.347422
7305,22.866625
7306,22.820246
7307,23.000504
7308,23.038395
7309,22.674587
7310,23.258753
7311,22.687695
7312,22.762035
7313,22.607254
7314,22.586723
7315,22.309057
7316,22.497274
7317,22.478008
7318,22.17092
7319,21.956163
7320,21.696619
7321,21.552662
7322,21.495382
7323,21.684
7324,21.382538
7325,21.947485
7326,22.073229
7327,21.900103
7328,21.682793
7329,21.89418
7330,21.816845
7331,21.925789
7332,21.959877
7333,21.885479
7334,21.751446
7335,21.53698
7336,21.851124
7337,21.663105
7338,22.06886
7339,21.811882
7340,22.294086
7341,22.087603
7342,22.057346
7343,22.152822
7344,22.152224
7345,19.954361
7346,20.016739
7347,19.693508
7348,19.584854
7349,19.222155
7350,18.96069
7351,18.621855
7352,18.762098
7353,18.42522
7354,18.033522
7355,17.957026
7356,18.030458
7357,18.50287
7358,19.2232
7359,19.701916
7360,19.37002
7361,19.188663
7362,19.038845
7363,19.089252
7364,19.06463
7365,19.464272
7366,19.607857
7367,19.728966
7368,19.709656
7369,19.79139
7370,19.799603
7371,19.81818
7372,20.02626
7373,19.296186
7374,19.141514
7375,19.969398
7376,20.168432
7377,19.271582
7378,19.919456
7379,20.242346
7380,20.62656
7381,20.745735
7382,20.282896
7383,20.556704
7384,20.49396
7385,20.456514
7386,20.668184
7387,20.799109
7388,21.388605
7389,20.954689
7390,20.896986
7391,20.482742
7392,20.524517
7393,20.579798
7394,21.205873
7395,21.00494
7396,20.996998
7397,20.633623
7398,21.025541
7399,21.259926
7400,21.51391
7401,21.639523
7402,21.206327
7403,21.278189
7404,21.153185
7405,20.83734
7406,21.143435
7407,21.23265
7408,21.378664
7409,21.786749
7410,22.012049
7411,22.360126
7412,22.017986
7413,22.072083
7414,22.154514
7415,22.782902
7416,23.271458
7417,23.07235
7418,23.89096
7419,24.766552
7420,25.438774
7421,25.488224
7422,25.724735
7423,25.676064
7424,25.676783
7425,25.871124
7426,26.455032
7427,26.694916
7428,26.822521
7429,26.187696
7430,26.573061
7431,25.960682
7432,26.199785
7433,25.654055
7434,25.652643
7435,25.451216
7436,24.970537
7437,25.398916
7438,25.330477
7439,25.531977
7440,25.615585
7441,25.996334
7442,25.385998
7443,25.342758
7444,25.108397
7445,24.478321
7446,23.964046
7447,23.903862
7448,23.225985
7449,23.384548
7450,22.88978
7451,23.106411
7452,22.655256
7453,22.583614
7454,22.401833
7455,22.435219
7456,22.242468
7457,22.211721
7458,22.268951
7459,22.251104
7460,22.216667
7461,21.839594
7462,21.543575
7463,21.159262
7464,21.210346
7465,20.647345
7466,20.894384
7467,20.792591
7468,20.725872
7469,20.878122
7470,21.201754
7471,21.174252
7472,21.151762
7473,21.142307
7474,20.883587
7475,20.713793
7476,20.670633
7477,20.714373
7478,20.71336
7479,20.873716
7480,21.188171
7481,20.990953
7482,21.034157
7483,20.68447
7484,20.526167
7485,20.21291
7486,20.118208
7487,19.981346
7488,19.997005
7489,19.844183
7490,19.84106
7491,19.872196
7492,19.933138
7493,19.839052
7494,19.946436
7495,19.893795
7496,19.820986
7497,19.786722
7498,19.868282
7499,20.041874
7500,19.878622
7501,19.746367
7502,19.920557
7503,19.866
7504,19.730824
7505,19.660095
7506,19.549301
7507,19.432878
7508,19.337177
7509,19.294613
7510,19.31469
7511,19.331314
7512,19.356508
7513,19.547783
7514,19.642735
7515,19.782892
7516,19.638885
7517,19.472134
7518,19.595915
7519,19.52178
7520,19.712143
7521,19.81997
7522,20.005272
7523,20.076344
7524,20.270407
7525,20.40177
7526,20.39476
7527,20.344814
7528,20.687675
7529,20.890144
7530,21.246511
7531,21.489239
7532,22.061977
7533,22.932543
7534,22.933773
7535,23.693157
7536,23.974377
7537,24.705162
7538,25.282696
7539,25.600504
7540,25.637405
7541,25.556437
7542,25.887814
7543,25.680975
7544,26.261044
7545,26.43272
7546,26.852335
7547,26.978409
7548,27.909845
7549,28.592974
7550,29.446978
7551,30.1997
7552,30.929821
7553,31.60264
7554,32.158234
7555,32.428528
7556,34.014202
7557,33.861866
7558,34.791916
7559,34.89814
7560,35.401752
7561,35.4766
7562,36.31292
7563,37.12545
7564,38.242023
7565,38.278126
7566,38.53516
7567,38.365295
7568,38.796185
7569,38.423244
7570,38.182446
7571,38.37382
7572,37.774395
7573,37.268097
7574,36.726627
7575,36.67001
7576,35.660652
7577,33.076553
7578,31.549198
7579,30.661055
7580,29.966871
7581,30.000032
7582,29.858341
7583,29.423618
7584,29.170368
7585,28.938335
7586,29.102705
7587,28.286222
7588,28.637148
7589,28.270594
7590,28.154339
7591,28.158777
7592,27.889715
7593,27.732885
7594,27.39918
7595,27.456156
7596,26.97533
7597,26.821934
7598,26.704458
7599,26.300694
7600,26.30369
7601,26.293774
7602,26.25285
7603,25.835592
7604,25.521475
7605,24.91055
7606,24.687742
7607,24.233438
7608,24.376997
7609,24.589355
7610,24.202719
7611,24.027695
7612,23.491554
7613,23.279465
7614,23.150278
7615,23.021757
7616,23.338043
7617,22.816631
7618,22.50933
7619,22.350769
7620,22.165049
7621,21.891386
7622,22.077679
7623,21.73684
7624,21.75304
7625,21.505009
7626,21.42936
7627,21.15561
7628,21.184898
7629,21.240988
7630,21.148373
7631,21.276886
7632,21.287481
7633,21.462822
7634,21.169003
7635,21.19365
7636,21.120085
7637,21.069147
7638,21.245308
7639,21.029472
7640,20.927008
7641,20.81585
7642,20.548878
7643,20.957361
7644,20.691494
7645,20.553272
7646,20.497835
7647,20.396378
7648,20.673182
7649,20.788572
7650,20.64953
7651,20.843565
7652,20.841906
7653,20.629086
7654,20.769482
7655,20.538765
7656,20.524698
7657,20.619993
7658,20.287962
7659,20.292572
7660,20.4811
7661,20.594374
7662,20.48103
7663,20.712133
7664,20.449478
7665,20.557806
7666,20.08186
7667,20.306501
7668,20.49134
7669,20.661314
7670,20.24886
7671,20.639133
7672,20.702974
7673,20.71158
7674,20.912727
7675,21.035595
7676,21.384838
7677,21.566042
7678,21.263855
7679,21.278772
7680,21.512386
7681,21.834436
7682,21.975723
7683,22.278954
7684,22.235832
7685,22.43215
7686,22.35631
7687,22.929821
7688,22.54255
7689,23.105656
7690,23.367714
7691,23.91338
7692,24.840452
7693,26.25193
7694,26.9096
7695,27.76406
7696,29.088581
7697,29.646059
7698,30.484074
7699,30.874794
7700,31.307287
7701,31.507048
7702,31.412548
7703,32.635746
7704,33.095215
7705,33.596516
7706,34.238327
7707,35.030956
7708,35.790062
7709,36.72859
7710,36.333736
7711,37.015728
7712,36.88242
7713,37.662415
7714,37.54728
7715,37.558105
7716,36.7806
7717,35.89082
7718,35.0263
7719,34.760845
7720,35.63604
7721,33.994522
7722,33.147972
7723,33.593067
7724,33.012684
7725,33.57892
7726,31.941162
7727,32.054596
7728,31.544342
7729,31.278088
7730,31.429043
7731,30.95334
7732,30.72653
7733,30.586166
7734,30.571932
7735,30.17537
7736,30.06437
7737,29.718346
7738,28.964485
7739,28.898695
7740,28.7795
7741,29.178144
7742,28.414276
7743,28.31484
7744,28.324926
7745,27.972744
7746,27.571152
7747,27.669544
7748,27.233639
7749,27.407806
7750,26.963823
7751,27.041122
7752,26.862131
7753,26.50627
7754,25.463121
7755,25.146236
7756,24.642117
7757,24.306108
7758,24.377092
7759,23.936909
7760,23.58068
7761,23.615503
7762,23.482975
7763,23.236374
7764,22.58526
7765,22.539719
7766,22.406597
7767,22.7944
7768,22.193777
7769,22.58612
7770,22.009752
7771,21.980173
7772,22.125765
7773,22.059217
7774,21.810247
7775,21.777046
7776,21.785908
7777,21.809795
7778,21.682291
7779,21.391562
7780,21.296429
7781,21.2195
7782,20.928705
7783,21.37724
7784,20.803131
7785,20.963058
7786,21.02178
7787,20.81881
7788,20.473116
7789,20.511272
7790,20.48712
7791,21.14034
7792,20.466383
7793,20.440054
7794,20.169458
7795,19.988781
7796,19.906206
7797,19.963583
7798,20.272102
7799,20.269886
7800,20.565971
7801,20.49424
7802,20.482458
7803,20.547594
7804,20.351898
7805,20.283209
7806,20.11963
7807,20.198912
7808,20.768244
7809,20.201265
7810,20.364454
7811,20.431124
7812,20.282305
7813,20.644451
7814,20.446125
7815,20.758074
7816,20.774092
7817,20.873255
7818,20.716965
7819,20.963636
7820,21.192171
7821,21.402617
7822,21.51884
7823,21.966543
7824,22.120174
7825,22.96264
7826,23.165287
7827,23.29774
7828,23.954369
7829,24.69317
7830,25.51203
7831,26.13891
7832,27.582546
7833,28.455463
7834,28.923964
7835,29.785168
7836,31.41485
7837,32.195553
7838,33.023735
7839,34.717754
7840,34.530216
7841,35.533684
7842,35.880245
7843,36.986485
7844,37.389812
7845,38.819595
7846,38.570488
7847,38.78014
7848,38.89841
7849,40.115265
7850,40.2904
7851,40.2082
7852,40.77525
7853,41.145573
7854,41.667397
7855,40.92377
7856,41.04132
7857,40.806835
7858,40.714108
7859,39.020893
7860,38.138622
7861,37.895515
7862,37.07552
7863,36.303307
7864,35.167515
7865,34.197144
7866,33.415432
7867,33.01578
7868,32.88755
7869,32.699738
7870,32.739056
7871,32.731934
7872,32.728687
7873,32.851223
7874,32.286865
7875,32.51926
7876,32.608566
7877,32.125996
7878,31.764029
7879,31.788322
7880,31.370256
7881,31.523039
7882,31.098557
7883,30.682041
7884,30.332317
7885,29.427916
7886,29.237
7887,28.97206
7888,28.442898
7889,28.32674
7890,27.58014
7891,26.96483
7892,26.924953
7893,26.483635
7894,26.415476
7895,26.024776
7896,25.853754
7897,25.622213
7898,25.501259
7899,25.084137
7900,25.261435
7901,25.40604
7902,25.51831
7903,25.304926
7904,24.927265
7905,24.795872
7906,24.735304
7907,24.607733
7908,24.161749
7909,24.120764
7910,23.658758
7911,23.556984
7912,23.23124
7913,23.190933
7914,22.940014
7915,22.866446
7916,22.42774
7917,22.285799
7918,22.369303
7919,22.253582
7920,22.26804
7921,22.429424
7922,22.396187
7923,22.192017
7924,22.45086
7925,22.65745
7926,22.671474
7927,22.644245
7928,22.303747
7929,22.324831
7930,21.87123
7931,21.555065
7932,21.158306
7933,21.162712
7934,20.956705
7935,20.722158
7936,20.82196
7937,20.797962
7938,20.615707
7939,20.772503
7940,20.228647
7941,20.729105
7942,20.444653
7943,20.697521
7944,20.87961
7945,20.8282
7946,20.590319
7947,20.714878
7948,20.746586
7949,20.83255
7950,20.392366
7951,19.915884
7952,20.042788
7953,20.256756
7954,19.82794
7955,20.022821
7956,19.941511
7957,20.281984
7958,19.828375
7959,19.908884
7960,20.040062
7961,20.150093
7962,20.346365
7963,20.50059
7964,20.978539
7965,21.460188
7966,21.615192
7967,22.152908
7968,22.7475
7969,22.617666
7970,23.048895
7971,23.503956
7972,23.318531
7973,23.858585
7974,24.693798
7975,25.204325
7976,26.106462
7977,27.150227
7978,27.538988
7979,28.80729
7980,29.351324
7981,30.872183
7982,32.000156
7983,33.445354
7984,33.35652
7985,34.077293
7986,34.957497
7987,36.297398
7988,36.05221
7989,35.610916
7990,35.88489
7991,36.5756
7992,37.904514
7993,37.090744
7994,37.66192
7995,36.97854
7996,36.194836
7997,35.431107
7998,36.31227
7999,35.031666
8000,35.213264
8001,33.353065
8002,31.97764
8003,32.11984
8004,31.262552
8005,30.743614
8006,29.396221
8007,28.848501
8008,28.185072
8009,26.62466
8010,26.625942
8011,25.809381
8012,25.196907
8013,25.220034
8014,25.482077
8015,25.697641
8016,26.231398
8017,26.803717
8018,27.507553
8019,28.877474
8020,29.935333
8021,30.571985
8022,30.513054
8023,31.067917
8024,31.04276
8025,31.02671
8026,30.849257
8027,30.46921
8028,29.753298
8029,28.801968
8030,28.931517
8031,28.24994
8032,27.809175
8033,27.083258
8034,26.421526
8035,25.61612
8036,25.054718
8037,24.496208
8038,24.23417
8039,23.67544
8040,23.228664
8041,22.613811
8042,22.242456
8043,22.33264
8044,21.184423
8045,20.418846
8046,19.949656
8047,19.513521
8048,19.396059
8049,19.112965
8050,19.419262
8051,19.60231
8052,20.125692
8053,20.173862
8054,19.959448
8055,19.84394
8056,19.862188
8057,19.938946
8058,20.252287
8059,19.848389
8060,20.01528
8061,20.009691
8062,19.897938
8063,19.779934
8064,18.932692
8065,19.08416
8066,19.956167
8067,20.029186
8068,19.993433
8069,19.91091
8070,19.838839
8071,20.259888
8072,20.370977
8073,20.298882
8074,20.282015
8075,20.745232
8076,20.863846
8077,20.531595
8078,20.389915
8079,20.304382
8080,20.413488
8081,20.55771
8082,20.384312
8083,20.309938
8084,20.067081
8085,20.443798
8086,20.351648
8087,20.078253
8088,20.091967
8089,20.027922
8090,19.84864
8091,19.561377
8092,19.864971
8093,20.23543
8094,19.880503
8095,19.90965
8096,19.861355
8097,19.753048
8098,19.642675
8099,19.78187
8100,19.541386
8101,19.567982
8102,19.617128
8103,19.920174
8104,20.217018
8105,20.726192
8106,20.975704
8107,21.410814
8108,21.374367
8109,21.888119
8110,22.408905
8111,22.730642
8112,22.856213
8113,23.106104
8114,23.805458
8115,24.456902
8116,25.11379
8117,25.533327
8118,25.913496
8119,26.461624
8120,26.571564
8121,27.22602
8122,27.467165
8123,27.459898
8124,27.900396
8125,28.246
8126,29.01734
8127,28.421669
8128,28.711096
8129,28.328611
8130,28.33457
8131,28.346964
8132,28.492054
8133,28.76984
8134,29.836927
8135,31.226662
8136,31.23048
8137,32.022285
8138,32.594143
8139,33.148384
8140,34.03324
8141,34.299957
8142,34.966885
8143,34.497772
8144,35.480564
8145,35.00928
8146,35.112667
8147,34.022697
8148,35.260815
8149,34.768047
8150,34.59742
8151,33.163193
8152,33.3378
8153,32.526512
8154,32.617935
8155,32.737667
8156,32.290863
8157,32.62026
8158,32.491917
8159,32.15659
8160,32.163284
8161,32.31646
8162,33.009792
8163,32.614883
8164,31.263866
8165,30.695314
8166,30.915588
8167,30.639015
8168,30.426046
8169,29.291548
8170,28.493587
8171,27.745255
8172,26.817898
8173,26.396185
8174,25.93113
8175,25.782059
8176,25.94702
8177,26.048132
8178,25.344585
8179,24.801342
8180,24.518753
8181,22.926334
8182,22.471806
8183,21.165562
8184,19.143452
8185,17.616796
8186,16.286718
8187,15.969796
8188,15.97884
8189,15.965699
8190,15.568661
8191,15.363365
8192,14.855452
8193,14.735904
8194,14.498283
8195,14.269938
8196,14.627791
8197,15.288951
8198,15.848708
8199,16.522018
8200,17.041475
8201,17.652107
8202,17.863003
8203,18.036001
8204,18.140606
8205,18.238607
8206,18.396305
8207,18.195944
8208,17.925367
8209,18.542927
8210,19.31643
8211,20.33887
8212,21.136873
8213,21.8413
8214,21.997036
8215,22.240046
8216,22.514826
8217,22.49325
8218,22.562492
8219,22.382008
8220,21.824768
8221,21.660173
8222,21.740812
8223,22.13936
8224,22.146568
8225,22.355688
8226,22.428804
8227,22.435396
8228,22.05444
8229,22.01702
8230,22.144588
8231,22.024452
8232,21.969707
8233,21.880205
8234,21.924473
8235,21.979729
8236,22.246897
8237,22.072002
8238,21.787722
8239,21.628254
8240,21.742952
8241,22.124071
8242,22.128685
8243,22.077503
8244,22.114534
8245,22.334066
8246,22.38737
8247,22.31758
8248,22.99094
